Index,Make,Model,Car,Variant,Final Configuration,Body Type,Fuel Type,Fuel System,Type,Drivetrain,Displacement,Cylinders,Mileage,Power,Torque,Fuel Tank,Height,Length,Width,Doors,Seats,Wheelbase,Airbags,Price
117,Hyundai,Elite I20,Hyundai Elite I20,Asta (O) Crdi,Hyundai Elite I20Asta (O) Crdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1396,4,22.54,88.77,220,45,1505,3985,1734,5,5,2570,6,934003
118,Hyundai,Elite I20,Hyundai Elite I20,Asta (O) Cvt,Hyundai Elite I20Asta (O) Cvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,18.6,81.86,115,45,1505,3985,1734,5,5,2570,2,920993
119,Hyundai,Elite I20,Hyundai Elite I20,Sportz Plus Dual Tone,Hyundai Elite I20Sportz Plus Dual Tone,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,18.6,82.85,115,45,1505,3985,1734,5,5,2570,2,751693
120,Hyundai,Elite I20,Hyundai Elite I20,Sportz Plus Cvt,Hyundai Elite I20Sportz Plus Cvt,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,18.6,82.85,115,45,1505,3985,1734,5,5,2570,2,831693
121,Hyundai,Elite I20,Hyundai Elite I20,Sportz Plus Crdi,Hyundai Elite I20Sportz Plus Crdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1396,4,22.54,88.77,220,45,1505,3985,1734,5,5,2570,2,846103
122,Volkswagen,Polo,Volkswagen Polo,Trendline 1.0L (P),Volkswagen PoloTrendline 1.0L (P),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,18.78,74.96,95,45,1469,3971,1682,5,5,2469,2,582000
123,Volkswagen,Polo,Volkswagen Polo,Comfortline 1.0 (P),Volkswagen PoloComfortline 1.0 (P),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,18.78,74.96,95,45,1469,3971,1682,5,5,2469,2,676500
124,Volkswagen,Polo,Volkswagen Polo,Highline Plus 1.0 (P),Volkswagen PoloHighline Plus 1.0 (P),Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,18.78,74.96,95,45,1469,3971,1682,5,5,2469,2,776500
125,Volkswagen,Polo,Volkswagen Polo,Trendline 1.5L (D),Volkswagen PoloTrendline 1.5L (D),Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,20.14,88.77,230,45,1469,3971,1682,5,5,2469,2,734500
126,Volkswagen,Polo,Volkswagen Polo,Comfortline 1.5 (D),Volkswagen PoloComfortline 1.5 (D),Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,20.14,88.77,230,45,1469,3971,1682,5,5,2469,2,851500
127,Volkswagen,Polo,Volkswagen Polo,Highline Plus 1.5 (D),Volkswagen PoloHighline Plus 1.5 (D),Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,20.14,88.77,230,45,1469,3971,1682,5,5,2469,2,931500
128,Volkswagen,Polo,Volkswagen Polo,Gt Tsi,Volkswagen PoloGt Tsi,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,17.21,103.56,175,45,1469,3971,1682,5,5,2469,2,976000
129,Volkswagen,Polo,Volkswagen Polo,Gt Tdi,Volkswagen PoloGt Tdi,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,19.91,108.5,250,45,1469,3971,1682,5,5,2469,2,988500
130,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Lxi,Maruti Suzuki DzireLxi,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,22,82.85,115,37,1515,3995,1735,4,5,2450,2,582613
131,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vxi,Maruti Suzuki DzireVxi,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,22,82.85,115,37,1515,3995,1735,4,5,2450,2,673112
132,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Ldi,Maruti Suzuki DzireLdi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37,1515,3995,1735,4,5,2450,2,666622
133,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi,Maruti Suzuki DzireZxi,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,22,82.85,115,37,1515,3995,1735,4,5,2450,2,732113
134,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vdi,Maruti Suzuki DzireVdi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37,1515,3995,1735,4,5,2450,2,757622
135,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vxi Amt,Maruti Suzuki DzireVxi Amt,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,22,82.85,115,37,1515,3995,1735,4,5,2450,2,720112
136,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi Amt,Maruti Suzuki DzireZdi Amt,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37,1515,3995,1735,4,5,2450,2,863122
137,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi,Maruti Suzuki DzireZdi,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37,1515,3995,1735,4,5,2450,2,816622
138,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi Plus,Maruti Suzuki DzireZxi Plus,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,22,82.85,115,37,1515,3995,1735,4,5,2450,2,821613
139,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi At,Maruti Suzuki DzireZxi At,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,22,82.85,115,37,1515,3995,1735,4,5,2450,2,779113
140,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zxi Plus Amt,Maruti Suzuki DzireZxi Plus Amt,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1197,4,22,82.85,115,37,1515,3995,1735,4,5,2450,2,868613
141,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi Plus,Maruti Suzuki DzireZdi Plus,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37,1515,3995,1735,4,5,2450,2,906122
142,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Vdi Amt,Maruti Suzuki DzireVdi Amt,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37,1515,3995,1735,4,5,2450,2,804622
143,Maruti Suzuki,Dzire,Maruti Suzuki Dzire,Zdi Plus Amt,Maruti Suzuki DzireZdi Plus Amt,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1248,4,28.4,73.97,190,37,1515,3995,1735,4,5,2450,2,952622
144,Ford,Freestyle,Ford Freestyle,1.5L Tdci Ambiente,Ford Freestyle1.5L Tdci Ambiente,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,24.4,98.63,215,40,1570,3954,1737,5,5,2490,2,676400
145,Ford,Freestyle,Ford Freestyle,1.5L Tdci Titanium,Ford Freestyle1.5L Tdci Titanium,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,24.4,98.63,215,40,1570,3954,1737,5,5,2490,2,790900
146,Ford,Freestyle,Ford Freestyle,1.5L Tdci Titanium Plus,Ford Freestyle1.5L Tdci Titanium Plus,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,24.4,98.63,215,40,1570,3954,1737,5,5,2490,6,836400
147,Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Ambiente,Ford Freestyle1.2L Ti-Vct Ambiente,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,3,19,94.69,120,42,1570,3954,1737,5,5,2490,2,591400
148,Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Titanium,Ford Freestyle1.2L Ti-Vct Titanium,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,3,19,94.69,120,42,1570,3954,1737,5,5,2490,2,721400
149,Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Titanium Plus,Ford Freestyle1.2L Ti-Vct Titanium Plus,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,3,19,94.69,120,42,1570,3954,1737,5,5,2490,6,756400
150,Ford,Freestyle,Ford Freestyle,1.2L Ti-Vct Trend Plus,Ford Freestyle1.2L Ti-Vct Trend Plus,Crossover,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,3,19,94.69,120,42,1570,3954,1737,5,5,2490,2,681400
151,Ford,Freestyle,Ford Freestyle,1.5L Tdci Trend Plus,Ford Freestyle1.5L Tdci Trend Plus,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,3,24.4,98.63,215,42,1570,3954,1737,5,5,2490,2,745900
152,Volkswagen,Ameo,Volkswagen Ameo,Trendline 1.0L,Volkswagen AmeoTrendline 1.0L,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,19,74.96,95,45,1483,3995,1682,4,5,2470,2,594000
153,Volkswagen,Ameo,Volkswagen Ameo,Comfortline 1.0L,Volkswagen AmeoComfortline 1.0L,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,19,74.96,95,45,1483,3995,1682,4,5,2470,2,665000
154,Volkswagen,Ameo,Volkswagen Ameo,Highline Plus 1.0L,Volkswagen AmeoHighline Plus 1.0L,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),999,3,19,74.96,95,45,1483,3995,1682,4,5,2470,2,799900
155,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Ambiente,Ford Aspire1.2 Ti-Vct Ambiente,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42,1525,3995,1704,4,5,2490,2,598500
156,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Trend Plus,Ford Aspire1.2 Ti-Vct Trend Plus,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42,1525,3995,1704,4,5,2490,2,697400
157,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Trend,Ford Aspire1.2 Ti-Vct Trend,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,20.4,94.69,120,42,1525,3995,1704,4,5,2490,2,663400
158,Ford,Aspire,Ford Aspire,1.5 Tdci Ambiente,Ford Aspire1.5 Tdci Ambiente,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40,1525,3995,1704,4,5,2490,2,699400
159,Ford,Aspire,Ford Aspire,1.5 Tdci Trend,Ford Aspire1.5 Tdci Trend,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40,1525,3995,1704,4,5,2490,2,737400
160,Ford,Aspire,Ford Aspire,1.5 Tdci Trend Plus,Ford Aspire1.5 Tdci Trend Plus,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40,1525,3995,1705,4,5,2490,2,777400
161,Ford,Aspire,Ford Aspire,1.5 Tdci Titanium,Ford Aspire1.5 Tdci Titanium,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40,1525,3995,1704,4,5,2490,2,817400
162,Ford,Aspire,Ford Aspire,1.5 Tdci Titanium Plus,Ford Aspire1.5 Tdci Titanium Plus,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40,1525,3995,1704,4,5,2490,6,862400
163,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Titanium Plus,Ford Aspire1.2 Ti-Vct Titanium Plus,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,19.4,94.69,120,42,1525,3995,1704,4,5,2490,6,782400
164,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Titanium,Ford Aspire1.2 Ti-Vct Titanium,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,19.4,94.69,120,42,1525,3995,1704,4,5,2490,2,737400
165,Ford,Aspire,Ford Aspire,1.2 Ti-Vct Blu,Ford Aspire1.2 Ti-Vct Blu,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1194,4,19.4,94.69,120,42,1525,3995,1704,4,5,2490,2,762400
166,Ford,Aspire,Ford Aspire,1.5 Tdci Blu,Ford Aspire1.5 Tdci Blu,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,26.1,98.63,215,40,1525,3995,1704,4,5,2490,2,842400
167,Toyota,Platinum Etios,Toyota Platinum Etios,G,Toyota Platinum EtiosG,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45,1510,4369,1695,4,5,2550,2,627100
168,Toyota,Platinum Etios,Toyota Platinum Etios,V,Toyota Platinum EtiosV,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45,1510,4369,1695,4,5,2550,2,718600
169,Toyota,Platinum Etios,Toyota Platinum Etios,Gd,Toyota Platinum EtiosGd,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45,1510,4369,1695,4,5,2550,2,734700
170,Toyota,Platinum Etios,Toyota Platinum Etios,Vd,Toyota Platinum EtiosVd,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45,1510,4369,1695,4,5,2550,2,828600
171,Toyota,Platinum Etios,Toyota Platinum Etios,Vxd,Toyota Platinum EtiosVxd,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45,1510,4369,1695,4,5,2550,2,888400
172,Toyota,Platinum Etios,Toyota Platinum Etios,Vx,Toyota Platinum EtiosVx,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45,1510,4369,1695,4,5,2550,2,778400
173,Toyota,Platinum Etios,Toyota Platinum Etios,Gx,Toyota Platinum EtiosGx,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45,1510,4369,1695,4,5,2550,2,689600
174,Toyota,Platinum Etios,Toyota Platinum Etios,Gxd,Toyota Platinum EtiosGxd,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45,1510,4369,1695,4,5,2550,2,799600
175,Toyota,Platinum Etios,Toyota Platinum Etios,Vxd Limited Edition,Toyota Platinum EtiosVxd Limited Edition,Sedan,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45,1510,4369,1695,4,5,2550,2,913400
176,Toyota,Platinum Etios,Toyota Platinum Etios,Vx Limited Edition,Toyota Platinum EtiosVx Limited Edition,Sedan,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45,1510,4369,1695,4,5,2550,2,803400
177,Toyota,Etios Cross,Toyota Etios Cross,V,Toyota Etios CrossV,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1496,4,16.78,88.77,132,45,1555,3895,1735,5,5,2460,2,802000
178,Toyota,Etios Cross,Toyota Etios Cross,G,Toyota Etios CrossG,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.71,78.91,104,45,1555,3895,1735,5,5,2460,2,650000
179,Toyota,Etios Cross,Toyota Etios Cross,Vd,Toyota Etios CrossVd,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45,1555,3895,1735,5,5,2460,2,797500
180,Toyota,Etios Cross,Toyota Etios Cross,Gd,Toyota Etios CrossGd,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45,1555,3895,1735,5,5,2460,2,766000
181,Toyota,Etios Cross,Toyota Etios Cross,1.2 X Edition,Toyota Etios Cross1.2 X Edition,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,17.71,78.91,104,45,1555,3895,1735,5,5,2460,2,668500
182,Toyota,Etios Cross,Toyota Etios Cross,1.4 X Edition,Toyota Etios Cross1.4 X Edition,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1364,4,23.59,67.07,170,45,1555,3895,1735,5,5,2460,2,816000
183,Mahindra,Verito Vibe,Mahindra Verito Vibe,D2,Mahindra Verito VibeD2,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,20.08,64.11,160,50,1540,3991,1740,5,5,2630,0,657628
184,Mahindra,Verito Vibe,Mahindra Verito Vibe,D4,Mahindra Verito VibeD4,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,20.08,64.11,160,50,1540,3991,1740,5,5,2630,0,685729
185,Mahindra,Verito Vibe,Mahindra Verito Vibe,D6,Mahindra Verito VibeD6,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1461,4,20.08,64.11,160,50,1540,3991,1740,5,5,2630,1,750428
186,Fiat,Urban Cross,Fiat Urban Cross,1.3 Multijet Active,Fiat Urban Cross1.3 Multijet Active,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20,91.73,209,45,1542,3989,1706,5,5,2510,0,677618
187,Fiat,Urban Cross,Fiat Urban Cross,1.3 Multijet Dynamic,Fiat Urban Cross1.3 Multijet Dynamic,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20,91.73,209,45,1542,3989,1706,5,5,2510,0,739074
188,Fiat,Urban Cross,Fiat Urban Cross,1.4 T-Jet Emotion,Fiat Urban Cross1.4 T-Jet Emotion,Crossover,Petrol,Injection,Manual,FWD (Front Wheel Drive),1368,4,17.1,138.08,210,45,1542,3989,1706,5,5,2510,2,977516
189,Fiat,Urban Cross,Fiat Urban Cross,1.3 Multijet Emotion,Fiat Urban Cross1.3 Multijet Emotion,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20,91.73,209,45,1542,3989,1706,5,5,2510,2,810211
190,Toyota,Glanza,Toyota Glanza,G Hybrid,Toyota GlanzaG Hybrid,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,23.87,87.78,113,37,1540,3995,1745,5,5,2520,2,721900
191,Toyota,Glanza,Toyota Glanza,V,Toyota GlanzaV,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,21.01,80.88,113,37,1540,3995,1745,5,5,2520,2,758200
192,Toyota,Glanza,Toyota Glanza,G Cvt,Toyota GlanzaG Cvt,Hatchback,Petrol,Injection,CVT,FWD (Front Wheel Drive),1197,4,19.56,80.88,113,37,1540,3995,1745,5,5,2520,2,829900
193,Toyota,Glanza,Toyota Glanza,V Cvt,Toyota GlanzaV Cvt,Hatchback,Petrol,Injection,CVT,FWD (Front Wheel Drive),1197,4,19.56,80.88,113,37,1540,3995,1745,5,5,2520,2,890200
194,Toyota,Glanza,Toyota Glanza,G Mt,Toyota GlanzaG Mt,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1197,4,19.56,80.88,113,37,1540,3995,1745,5,5,2520,2,697900
195,Fiat,Avventura,Fiat Avventura,Multijet Dynamic,Fiat AvventuraMultijet Dynamic,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.5,91.73,209,45,1542,3989,1706,5,5,2510,0,796132
196,Fiat,Avventura,Fiat Avventura,Multijet Active,Fiat AvventuraMultijet Active,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.5,91.73,209,45,1542,3989,1706,5,5,2510,0,711801
197,Fiat,Avventura,Fiat Avventura,Multijet Emotion,Fiat AvventuraMultijet Emotion,Crossover,Diesel,Injection,Manual,FWD (Front Wheel Drive),1248,4,20.5,91.73,209,45,1542,3989,1706,5,5,2510,2,876341
198,Honda,Jazz,Honda Jazz,V Petrol,Honda JazzV Petrol,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,18.2,88.77,110,40,1544,3955,1694,5,5,2530,2,745000
199,Honda,Jazz,Honda Jazz,Vx Cvt,Honda JazzVx Cvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19,88.77,110,40,1544,3955,1694,5,5,2530,2,909000
200,Honda,Jazz,Honda Jazz,Vx Petrol,Honda JazzVx Petrol,Hatchback,Petrol,Injection,Manual,FWD (Front Wheel Drive),1199,4,18.2,88.77,110,40,1544,3955,1694,5,5,2530,2,789000
201,Honda,Jazz,Honda Jazz,V Cvt,Honda JazzV Cvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,19,88.77,110,40,1544,3955,1694,5,5,2530,2,865000
202,Honda,Jazz,Honda Jazz,S Diesel,Honda JazzS Diesel,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.3,98.63,200,40,1544,3955,1694,5,5,2530,2,816500
203,Honda,Jazz,Honda Jazz,V Diesel,Honda JazzV Diesel,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.3,98.63,200,40,1544,3955,1694,5,5,2530,2,896500
204,Honda,Jazz,Honda Jazz,Vx Diesel,Honda JazzVx Diesel,Hatchback,Diesel,Injection,Manual,FWD (Front Wheel Drive),1498,4,27.3,98.63,200,40,1544,3955,1694,5,5,2530,2,940500
205,Honda,Jazz,Honda Jazz,Exclusive Edition Cvt,Honda JazzExclusive Edition Cvt,Hatchback,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1199,4,18.2,87.78,110,40,1544,3955,1694,5,5,2530,2,928000
206,Jeep,Compass Trailhawk,Jeep Compass Trailhawk,2.0 Trailhawk 4X4 At,Jeep Compass Trailhawk2.0 Trailhawk 4X4 At,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1956,4,16.3,170.63,350,60,1657,4398,1818,5,5,2636,6,2680000
207,Jeep,Compass Trailhawk,Jeep Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,Jeep Compass Trailhawk2.0 Trailhawk (O) 4X4 At,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1956,4,16.3,170.63,350,60,1657,4398,1818,5,5,2636,6,2760000
208,Isuzu,Mu-X,Isuzu Mu-X,4X2,Isuzu Mu-X4X2,SUV,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),2999,4,13.8,174.58,380,76,1840,4825,1860,5,7,2845,2,2734834
209,Isuzu,Mu-X,Isuzu Mu-X,4X4,Isuzu Mu-X4X4,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),2999,4,13.8,174.58,380,76,1840,4825,1860,5,7,2845,2,2931534
210,Mahindra,Alturas G4,Mahindra Alturas G4,4Wd At,Mahindra Alturas G44Wd At,SUV,Diesel,Injection,Automatic,4WD,2157,4,12.05,175.56,420,70,1.845,4850,1960,5,7,2865,9,3070150
211,Volkswagen,Tiguan,Volkswagen Tiguan,Comfortline 2.0L Tdi Amt,Volkswagen TiguanComfortline 2.0L Tdi Amt,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1968,4,17.06,139.07,340,71,1672,4486,1839,5,5,2677,6,2814500
212,Honda,Cr-V,Honda Cr-V,2Wd Petrol Cvt,Honda Cr-V2Wd Petrol Cvt,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1997,4,14.4,151.89,189,57,1679,4592,1855,5,5,2660,6,2827001
213,Skoda,Superb Sportline,Skoda Superb Sportline,Sportline 1.8L Tsi At,Skoda Superb SportlineSportline 1.8L Tsi At,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1798,4,13.7,177.54,250,66,1483,4861,1864,4,5,2841,8,2899599
214,Skoda,Superb Sportline,Skoda Superb Sportline,Sportline 2.0L Tdi At,Skoda Superb SportlineSportline 2.0L Tdi At,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66,1483,4861,1864,4,5,2841,8,3149599
215,Audi,A3,Audi A3,35 Tdi Premium Plus,Audi A335 Tdi Premium Plus,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,20.38,141.04,320,50,1416,4456,1796,4,5,2637,9,3021200
216,Audi,A3,Audi A3,35 Tdi Technology,Audi A335 Tdi Technology,Sedan,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,20.38,141.04,320,50,1416,4456,1796,4,5,2637,9,3221200
217,Audi,A3,Audi A3,35 Tfsi Premium Plus,Audi A335 Tfsi Premium Plus,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1395,4,19.2,147.95,250,50,1416,4456,1796,4,5,2637,9,2920750
218,Audi,A3,Audi A3,35 Tfsi Technology,Audi A335 Tfsi Technology,Sedan,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1395,4,19.2,147.95,250,50,1416,4456,1796,4,5,2637,9,3120750
219,Skoda,Kodiaq,Skoda Kodiaq,Style 2.0 Tdi 4X4 At,Skoda KodiaqStyle 2.0 Tdi 4X4 At,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66,1483,4861,1864,4,5,2841,8,3299599
220,Skoda,Kodiaq,Skoda Kodiaq,Laurin And Klement,Skoda KodiaqLaurin And Klement,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,18.19,145.98,340,66,1483,4861,1864,4,5,2841,9,3678599
221,Skoda,Kodiaq,Skoda Kodiaq,Corporate Edition,Skoda KodiaqCorporate Edition,SUV,Diesel,Injection,Automatic,FWD (Front Wheel Drive),1968,4,18.19,174.58,350,66,1483,4861,1864,4,5,2841,9,3299599
222,Dc,Avanti,Dc Avanti,Standard,Dc AvantiStandard,Coupe,Petrol,Injection,Manual,RWD (Rear Wheel Drive),2000,4,10,246.58,340,60,1200,4565,2120,2,2,2700,0,3407407
223,Audi,Q3,Audi Q3,30 Tdi Premium Fwd,Audi Q330 Tdi Premium Fwd,SUV,Diesel,Injection,Manual,FWD (Front Wheel Drive),1968,4,15.73,145.98,340,64,1608,4388,1831,5,5,2603,6,3677200
224,Audi,Q3,Audi Q3,35 Tdi Quattro Premium Plus,Audi Q335 Tdi Quattro Premium Plus,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1968,4,15.73,174.58,380,64,1608,4388,1831,5,5,2603,6,3992200
225,Audi,Q3,Audi Q3,35 Tdi Quattro Technology,Audi Q335 Tdi Quattro Technology,SUV,Diesel,Injection,Automatic,AWD (All Wheel Drive),1968,4,15.73,174.58,380,64,1608,4388,1831,5,5,2603,6,4361000
226,Audi,Q3,Audi Q3,30 Tfsi Premium,Audi Q330 Tfsi Premium,SUV,Petrol,Injection,Automatic,FWD (Front Wheel Drive),1395,4,16.9,147.95,250,64,1608,4388,1831,5,5,2603,6,3496750
227,Mini,John Cooper Works,Mini John Cooper Works,Hatch,Mini John Cooper WorksHatch,"Sports, Hatchback",Petrol,Injection,Automatic,FWD (Front Wheel Drive),1998,4,16.47,227.84,320,44,1414,3874,1727,3,2,2495,2,4350000
228,Jaguar,Xe,Jaguar Xe,S Petrol,Jaguar XeS Petrol,Sedan,Petrol,Injection,Automatic,RWD (Rear Wheel Drive),1997,4,11,246.58,365,61,1416,4691,1850,4,5,2835,6,4498000
229,Jaguar,Xe,Jaguar Xe,S Diesel,Jaguar XeS Diesel,Sedan,Diesel,Injection,Automatic,RWD (Rear Wheel Drive),1999,4,11,177.54,430,56,1416,4691,1850,4,4,2835,6,4498000
